Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-10 00:00:00+05:30,195.3460409046241,199.63839251061086,194.90804529721464,195.6088409423828,3841608,0.0,0.0
2022-01-11 00:00:00+05:30,195.25842689844734,198.76239158655991,195.25842689844734,198.14920043945312,2015329,0.0,0.0
2022-01-12 00:00:00+05:30,198.71860272121012,198.71860272121012,195.82782918020436,198.14920043945312,1394864,0.0,0.0
2022-01-13 00:00:00+05:30,197.18561607849242,199.068991731749,196.74762049712444,197.8863983154297,1636467,0.0,0.0
2022-01-14 00:00:00+05:30,197.66741210780975,198.98139892891172,196.66002755825767,198.10540771484375,800668,0.0,0.0
2022-01-17 00:00:00+05:30,198.10541169447444,198.63101178009978,195.25844019156233,195.521240234375,1628679,0.0,0.0
2022-01-18 00:00:00+05:30,196.70381841611706,196.70381841611706,192.71805594930717,193.024658203125,1429484,0.0,0.0
2022-01-19 00:00:00+05:30,193.0246702669003,193.813057016613,190.9660855576119,191.1412811279297,1391081,0.0,0.0
2022-01-20 00:00:00+05:30,192.01726137857688,192.10486584201465,188.8198989615649,189.30169677734375,1780289,0.0,0.0
2022-01-21 00:00:00+05:30,189.30169849507487,190.7908808210788,185.31593597064932,186.45472717285156,1345094,0.0,0.0
2022-01-24 00:00:00+05:30,187.19931499861264,187.54971949524207,181.3739789202582,183.12596130371094,2458927,0.0,0.0
2022-01-25 00:00:00+05:30,182.20616757928548,186.1481279355681,180.89218079385793,185.3597412109375,1958144,0.0,0.0
2022-01-27 00:00:00+05:30,186.93651108046828,187.33071780179952,183.95814643715912,185.7101287841797,10444720,0.0,0.0
2022-01-28 00:00:00+05:30,186.6737090092112,191.14125560531812,186.14810900187464,187.9438934326172,2585681,0.0,0.0
2022-01-31 00:00:00+05:30,188.7323006471423,189.52070074407547,186.84892492094866,187.2431182861328,904059,0.0,0.0
2022-02-01 00:00:00+05:30,188.7760998393214,190.48427997197913,186.5861218829488,188.33810424804688,6011170,0.0,0.0
2022-02-02 00:00:00+05:30,188.55707422729165,189.21406751728222,186.62989658329855,187.1116943359375,2019330,0.0,0.0
2022-02-03 00:00:00+05:30,187.46211755892324,187.8563109272061,185.79773961881114,186.6299285888672,880973,0.0,0.0
2022-02-04 00:00:00+05:30,186.19194614385682,187.7249308583873,186.0167505640808,186.3671417236328,1414284,0.0,0.0
2022-02-07 00:00:00+05:30,187.37450666722341,188.07530227934456,185.00933317205855,185.7101287841797,1627708,0.0,0.0
2022-02-08 00:00:00+05:30,186.6737141178457,191.40406084707465,186.23571855526657,189.6082763671875,6935599,0.0,0.0
2022-02-09 00:00:00+05:30,190.35287334149652,192.63044223705427,189.345475532012,190.966064453125,4111121,0.0,0.0
2022-02-10 00:00:00+05:30,195.34601922141744,195.34601922141744,190.09007251590845,192.3238525390625,5382874,0.0,0.0
2022-02-11 00:00:00+05:30,191.88587469005938,196.48482848183258,190.39669232603626,195.8278350830078,4568378,0.0,0.0
2022-02-14 00:00:00+05:30,193.06844223952297,197.01040237626376,188.46948874665873,189.2578887939453,2445999,0.0,0.0
