Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-10 00:00:00+05:30,116.03447099576779,116.34226011290325,114.97921510864235,115.94654083251953,7324926,0.0,0.0
2022-01-11 00:00:00+05:30,116.21034689329045,117.83720925404592,115.19906277820907,116.3422622680664,11971883,0.0,0.0
2022-01-12 00:00:00+05:30,117.26561592861587,118.01308271060589,116.38623377217573,117.70530700683594,10439580,0.0,0.0
2022-01-13 00:00:00+05:30,118.18894460069598,120.16755425417843,117.39750610662519,118.672607421875,15114699,0.0,0.0
2022-01-14 00:00:00+05:30,118.18895973847175,119.72787855495346,117.22164739052472,119.02438354492188,9344382,0.0,0.0
2022-01-17 00:00:00+05:30,118.40879793985786,120.78314041553071,118.23292419825782,120.12360382080078,9803141,0.0,0.0
2022-01-18 00:00:00+05:30,120.12361541597033,121.13489959151656,118.1889638167047,118.71659851074219,6473378,0.0,0.0
2022-01-19 00:00:00+05:30,117.92516083887232,118.98041681714857,116.91386323686393,118.54072570800781,21136414,0.0,0.0
2022-01-20 00:00:00+05:30,118.27690696413879,119.90376941609868,117.9691178240466,118.62865447998047,8466412,0.0,0.0
2022-01-21 00:00:00+05:30,117.88118384701148,119.68391999866896,116.5621105777461,117.92515563964844,12437749,0.0,0.0
2022-01-24 00:00:00+05:30,116.95781894377424,118.93642866274787,115.19905474913102,116.60607147216797,14284658,0.0,0.0
2022-01-25 00:00:00+05:30,115.37494292659474,119.28819106584206,115.2430409628085,118.98041534423828,10007486,0.0,0.0
2022-01-27 00:00:00+05:30,118.0130900581281,119.59598072193286,117.08973605271635,118.71659851074219,18760325,0.0,0.0
2022-01-28 00:00:00+05:30,123.11350514487413,126.63103386329911,121.35474078566163,123.24540710449219,34009553,0.0,0.0
2022-01-31 00:00:00+05:30,124.87225745964639,126.10338702502477,121.83839191629504,124.91622924804688,27928927,0.0,0.0
2022-02-01 00:00:00+05:30,126.63103868089681,126.762940645533,123.50922914086594,124.12479400634766,17413984,0.0,0.0
2022-02-02 00:00:00+05:30,124.87227425477325,125.53181091456959,123.77304648844601,124.12479400634766,10783943,0.0,0.0
2022-02-03 00:00:00+05:30,124.44153694927383,125.43707476872885,123.35550447964694,123.67225646972656,9571728,4.0,0.0
2022-02-04 00:00:00+05:30,123.98902583772403,124.39628629934809,121.18342921826489,121.45494079589844,7213085,0.0,0.0
2022-02-07 00:00:00+05:30,121.45495254556518,123.40077419880245,121.45495254556518,122.31472778320312,10562489,0.0,0.0
