Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-10 00:00:00+05:30,2443.4373523165305,2489.1039752255806,2438.5706367020057,2479.125,273120,0.0,0.0
2022-01-11 00:00:00+05:30,2482.418445946865,2492.004022124284,2419.890899180173,2434.637939453125,337933,0.0,0.0
2022-01-12 00:00:00+05:30,2442.2085084979935,2456.3163676718746,2424.4136488856752,2438.964111328125,216977,0.0,0.0
2022-01-13 00:00:00+05:30,2449.483475193697,2652.353695668748,2441.1268187461164,2639.86767578125,1933012,0.0,0.0
2022-01-14 00:00:00+05:30,2639.867530715102,2713.356946612782,2607.4240427602736,2648.469970703125,1636239,0.0,0.0
2022-01-17 00:00:00+05:30,2654.467274361761,2693.6453410686636,2646.3071973284787,2657.1708984375,407860,0.0,0.0
2022-01-18 00:00:00+05:30,2677.0794655848213,2725.007348048009,2598.821739953498,2613.86376953125,864192,0.0,0.0
2022-01-19 00:00:00+05:30,2613.1758187668406,2656.826966682678,2561.610377044551,2609.833251953125,480182,0.0,0.0
2022-01-20 00:00:00+05:30,2620.0578613838125,2665.2821246572294,2592.775832996045,2635.984619140625,586436,0.0,0.0
2022-01-21 00:00:00+05:30,2619.074518967582,2652.5011457111623,2444.174706221585,2468.50732421875,1514400,0.0,0.0
2022-01-24 00:00:00+05:30,2467.6222075092883,2467.6222075092883,2337.2093103538896,2421.857177734375,887506,0.0,0.0
2022-01-25 00:00:00+05:30,2371.32423072823,2474.1111561469497,2349.6952369156174,2433.949951171875,585589,0.0,0.0
2022-01-27 00:00:00+05:30,2418.5147995384864,2462.706719110727,2340.0604909633994,2447.074951171875,581542,0.0,0.0
2022-01-28 00:00:00+05:30,2455.87369557552,2536.9824145046555,2450.3190732582316,2471.653076171875,339531,0.0,0.0
2022-01-31 00:00:00+05:30,2496.231568834753,2509.89706355401,2448.008698870389,2481.3369140625,248282,0.0,0.0
2022-02-01 00:00:00+05:30,2506.898367358282,2541.357331846375,2451.2530142835913,2496.575439453125,299629,0.0,0.0
2022-02-02 00:00:00+05:30,2457.8401088324827,2501.88465158745,2437.4892407360394,2457.74169921875,417344,0.0,0.0
2022-02-03 00:00:00+05:30,2461.7726985647973,2480.2557045299586,2439.1605691450727,2452.777099609375,255814,0.0,0.0
2022-02-04 00:00:00+05:30,2448.1072801006285,2474.2585561487294,2433.2618290935425,2455.08740234375,212422,0.0,0.0
2022-02-07 00:00:00+05:30,2455.0871560980954,2463.837210458351,2346.745617569014,2360.509521484375,279580,0.0,0.0
2022-02-08 00:00:00+05:30,2359.5264676781003,2393.9362286650726,2283.824993506761,2328.803466796875,342707,0.0,0.0
2022-02-09 00:00:00+05:30,2330.1797244250374,2407.454311030429,2330.1797244250374,2399.638427734375,247301,0.0,0.0
2022-02-10 00:00:00+05:30,2413.5988692540095,2416.548277240878,2369.3577494509827,2375.8955078125,129427,0.0,0.0
2022-02-11 00:00:00+05:30,2369.357790755057,2369.357790755057,2310.369629989371,2326.837158203125,243601,0.0,0.0
2022-02-14 00:00:00+05:30,2215.0056424774325,2305.503368862084,2215.0056424774325,2251.529052734375,456213,0.0,0.0
2022-02-15 00:00:00+05:30,2243.5164036809037,2372.503801847527,2226.3607280903984,2354.364990234375,333371,0.0,0.0
2022-02-16 00:00:00+05:30,2374.273555506449,2391.331061945658,2324.1336170671825,2345.074462890625,289019,0.0,0.0
2022-02-17 00:00:00+05:30,2361.4435643222796,2376.2398097355413,2320.496044247469,2348.859375,213203,0.0,0.0
2022-02-18 00:00:00+05:30,2323.346990423408,2389.9544556627034,2312.3359150232236,2340.060302734375,185219,0.0,0.0
2022-02-21 00:00:00+05:30,2333.96510366556,2373.5363317289716,2298.5722040312044,2340.7978515625,338514,0.0,0.0
2022-02-22 00:00:00+05:30,2263.1791415704943,2358.543336502005,2241.599353711815,2333.57177734375,280218,0.0,0.0
2022-02-23 00:00:00+05:30,2347.7286600516854,2376.632761113303,2339.224630052075,2344.43505859375,180733,0.0,0.0
2022-02-24 00:00:00+05:30,2278.909226722386,2319.1193927375784,2224.443588840293,2244.1552734375,411460,0.0,0.0
2022-02-25 00:00:00+05:30,2280.8757512844245,2373.2905446554314,2271.3885839317854,2293.017578125,411506,0.0,0.0
2022-02-28 00:00:00+05:30,2266.128631062857,2347.6305148864953,2251.5289644802506,2334.80078125,219676,0.0,0.0
2022-03-02 00:00:00+05:30,2310.3695098737294,2348.711812378017,2270.1593450516816,2301.32470703125,239565,0.0,0.0
2022-03-03 00:00:00+05:30,2353.873305739916,2353.873305739916,2256.297060320813,2277.287109375,352076,0.0,0.0
2022-03-04 00:00:00+05:30,2256.5921752611425,2282.841859229506,2212.0560651448704,2217.217529296875,321987,0.0,0.0
