Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-10 00:00:00+05:30,198.77667094836858,199.95986237345863,194.73408394712433,196.11447143554688,1142780,0.0,0.0
2022-01-11 00:00:00+05:30,196.3708231574899,196.60745239532588,193.2550744685017,195.16790771484375,539775,0.0,0.0
2022-01-12 00:00:00+05:30,196.77509041478368,196.77509041478368,191.4112735436177,193.4720001220703,484665,0.0,0.0
2022-01-13 00:00:00+05:30,194.24109429741364,198.97387523855252,192.26910349236377,196.42015075683594,1206265,0.0,0.0
2022-01-14 00:00:00+05:30,196.19334736472877,206.07302482494353,194.93127454070034,203.8446807861328,1048395,0.0,0.0
2022-01-17 00:00:00+05:30,207.0392805913752,208.79435095149339,201.8332268194368,206.2800750732422,1193415,0.0,0.0
2022-01-18 00:00:00+05:30,209.03099232381663,209.82964606651814,196.45955292698332,199.6837615966797,2768700,0.0,0.0
2022-01-19 00:00:00+05:30,200.3345055508114,205.08700982710351,197.61316410587767,203.60801696777344,859650,0.0,0.0
2022-01-20 00:00:00+05:30,205.85610696693445,208.0450178368827,200.7486583004518,202.96714782714844,924285,0.0,0.0
2022-01-21 00:00:00+05:30,201.1430263143538,201.73462946860977,192.86067242532945,197.1793212890625,613970,0.0,0.0
2022-01-24 00:00:00+05:30,193.64948699352288,195.02988955528585,182.90214334849585,184.9431610107422,604825,0.0,0.0
2022-01-25 00:00:00+05:30,180.85126100309327,185.9587246184303,178.26795806178112,184.7952423095703,368075,0.0,0.0
2022-01-27 00:00:00+05:30,182.4091491107857,187.93072937217755,181.43300824795836,184.5684814453125,468845,0.0,0.0
2022-01-28 00:00:00+05:30,187.33073361261566,189.41229643072464,184.28238307968655,185.3872833251953,370180,0.1,0.0
2022-01-31 00:00:00+05:30,191.27682539566672,191.77994639491314,185.6536507891534,188.38632202148438,158065,0.0,0.0
2022-02-01 00:00:00+05:30,190.79343252052382,190.79343252052382,184.28239349462083,185.11106872558594,292675,0.0,0.0
2022-02-02 00:00:00+05:30,185.26890194058328,187.9621037644632,185.26890194058328,186.52178955078125,255385,0.0,0.0
2022-02-03 00:00:00+05:30,187.35044449561005,189.41227238959863,185.0715805019243,189.13604736328125,561950,0.0,0.0
2022-02-04 00:00:00+05:30,190.0042003281973,191.09924067944374,184.7756291460915,185.3280792236328,614010,0.0,0.0
2022-02-07 00:00:00+05:30,185.32808882575617,187.764800228625,182.70393576833794,183.34518432617188,231580,0.0,0.0
2022-02-08 00:00:00+05:30,183.47343037273123,185.75229469128263,178.80718367030994,182.6053009033203,469375,0.0,0.0
2022-02-09 00:00:00+05:30,183.6904624008354,185.26890421509947,182.70394003020456,184.09494018554688,300265,0.0,0.0
2022-02-10 00:00:00+05:30,183.52275956400973,187.63655613640898,182.9308401069598,187.49844360351562,566540,0.0,0.0
2022-02-11 00:00:00+05:30,185.46619788758647,187.43924254596504,183.05908099586281,184.30210876464844,452140,0.0,0.0
2022-02-14 00:00:00+05:30,178.5605353661302,182.3093230971512,169.48453326422475,171.52662658691406,524785,0.0,0.0
2022-02-15 00:00:00+05:30,171.65489341302023,176.84399569131904,167.90610537383265,175.30502319335938,453560,0.0,0.0
2022-02-16 00:00:00+05:30,177.5740436963259,180.53361109126465,174.06202612950068,177.18930053710938,315805,0.0,0.0
2022-02-17 00:00:00+05:30,177.46549016897637,180.9281779101488,176.49870256132002,179.92193603515625,207300,0.0,0.0
