Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-10 00:00:00+05:30,131.89837469481017,133.5987220665665,131.1696543926289,132.0926971435547,728312,0.0,0.0
2022-01-11 00:00:00+05:30,132.1412766046843,134.5703441893292,131.5097249630174,132.67567443847656,935118,0.0,0.0
2022-01-12 00:00:00+05:30,133.55014999760806,134.23028604352456,132.23846222888065,132.4813690185547,713139,0.0,0.0
2022-01-13 00:00:00+05:30,133.01573567198528,134.2302694703995,132.14127726746784,132.57850646972656,475060,0.0,0.0
2022-01-14 00:00:00+05:30,132.82140034812224,132.86998466051742,131.55828235510077,132.28700256347656,541765,0.0,0.0
2022-01-17 00:00:00+05:30,132.33558320984878,136.36784381333487,132.33558320984878,134.52174377441406,1898556,0.0,0.0
2022-01-18 00:00:00+05:30,135.5905567181079,138.21394676714695,134.1331161546582,136.0763702392578,2045673,0.0,0.0
2022-01-19 00:00:00+05:30,136.02779450328282,138.45686226227002,133.84163352019436,136.8536834716797,1239252,0.0,0.0
2022-01-20 00:00:00+05:30,135.05616465603052,135.44480955923197,133.1614948076812,133.64730834960938,890438,0.0,0.0
2022-01-21 00:00:00+05:30,133.307222194764,137.48522128375149,132.3355951892251,134.91041564941406,1756038,0.0,0.0
2022-01-24 00:00:00+05:30,134.9104092923491,135.83345193894638,130.29518123351193,132.04409790039062,1296377,0.0,0.0
2022-01-25 00:00:00+05:30,130.19803175342412,135.73630327328723,128.54626864411097,135.10475158691406,827660,0.0,0.0
2022-01-27 00:00:00+05:30,134.08452972719752,134.08452972719752,130.1008529861212,131.02391052246094,707697,0.0,0.0
2022-01-28 00:00:00+05:30,134.08452467968374,134.08452467968374,130.29518534733754,131.55828857421875,866003,0.0,0.0
2022-01-31 00:00:00+05:30,131.55830773541683,133.06433275510693,130.24662000279912,131.12107849121094,348756,0.0,0.0
2022-02-01 00:00:00+05:30,132.28702628868078,132.48136357311515,129.95512713400075,131.31539916992188,317329,0.0,0.0
2022-02-02 00:00:00+05:30,131.36397409089537,133.8416260316055,131.36397409089537,132.43276977539062,483664,0.0,0.0
2022-02-03 00:00:00+05:30,128.30335019599218,130.538095293922,127.28313886586642,129.42071533203125,1331264,0.0,0.0
2022-02-04 00:00:00+05:30,127.28314562842723,129.22639976015896,126.40868719948895,126.89450073242188,1224701,0.0,0.0
2022-02-07 00:00:00+05:30,126.99166071984189,127.91470351213691,122.91082980990117,123.54238891601562,723829,0.0,0.0
2022-02-08 00:00:00+05:30,125.63138011596067,125.63138011596067,119.75303351767128,120.09310150146484,888042,0.0,0.0
2022-02-09 00:00:00+05:30,120.9675707693977,122.57075692483039,120.336011688418,120.57891845703125,619240,0.0,0.0
2022-02-10 00:00:00+05:30,121.45338108417589,122.32784691056717,120.62749957538871,121.84203338623047,477570,0.0,0.0
2022-02-11 00:00:00+05:30,121.4533776352086,121.74486870670344,116.74098806554768,117.80977630615234,773607,0.0,0.0
2022-02-14 00:00:00+05:30,117.8097793644171,118.44133842710022,113.6803644176231,113.92327117919922,499901,0.0,0.0
2022-02-15 00:00:00+05:30,115.62362006618625,118.48991692618594,113.63178162928736,118.14984893798828,709717,0.0,0.0
2022-02-16 00:00:00+05:30,118.78140587272073,120.14168521397104,116.0608471902201,116.64382934570312,524818,0.0,0.0
2022-02-17 00:00:00+05:30,117.27537812356792,118.14984392247342,113.72894543772058,114.31192016601562,594260,0.0,0.0
2022-02-18 00:00:00+05:30,116.40092560330363,116.40092560330363,112.70873978316732,113.63178253173828,383282,0.0,0.0
2022-02-21 00:00:00+05:30,111.73711598964975,112.66015876526323,109.69670057155449,110.61974334716797,370431,0.0,0.0
2022-02-22 00:00:00+05:30,109.59954617531824,110.13393666342716,107.41338507405199,108.09352111816406,387400,0.0,0.0
2022-02-23 00:00:00+05:30,108.33641573860834,111.15413565744436,108.33641573860834,110.3768310546875,293873,0.0,0.0
2022-02-24 00:00:00+05:30,104.93571493103754,107.41336672096841,101.82651152788075,103.1382064819336,879677,0.0,0.0
2022-02-25 00:00:00+05:30,107.85060821435525,108.28783744464825,103.86693858271661,104.40132904052734,1015375,0.0,0.0
2022-02-28 00:00:00+05:30,105.81019378235438,105.81019378235438,101.43787178649615,102.55524444580078,1251777,0.0,0.0
2022-03-02 00:00:00+05:30,102.60381916395244,104.64423456922445,101.34070839541567,101.9236831665039,907561,0.0,0.0
2022-03-03 00:00:00+05:30,103.23537983528377,104.01268448392004,101.04921885053659,101.72935485839844,546236,0.0,0.0
2022-03-04 00:00:00+05:30,101.04921334737469,101.77793363593749,99.10595924454056,99.73751831054688,630355,0.0,0.0
2022-03-07 00:00:00+05:30,98.4744058941676,101.04921921245489,95.21945656558249,99.05738067626953,707588,0.0,0.0
2022-03-08 00:00:00+05:30,99.10596391744363,101.97226088910108,98.18292114024587,100.95205688476562,640623,0.0,0.0
2022-03-09 00:00:00+05:30,102.70097000705394,106.34457122413852,101.53502058275713,104.88713073730469,586609,0.0,0.0
2022-03-10 00:00:00+05:30,106.87898260064661,111.73711817340327,105.51870315768942,107.75344848632812,856423,0.0,0.0
2022-03-11 00:00:00+05:30,108.3364179525709,111.2512991530885,106.00451150957157,106.58748626708984,720263,0.0,0.0
2022-03-14 00:00:00+05:30,107.85060307581902,107.85060307581902,105.17862867529198,105.8587646484375,536416,0.0,0.0
2022-03-15 00:00:00+05:30,107.70486502311046,107.70486502311046,102.45807708016646,103.28396606445312,836548,0.0,0.0
2022-03-16 00:00:00+05:30,104.54707760260821,104.98431425843428,102.5066621142,104.06126403808594,822143,0.0,0.0
2022-03-17 00:00:00+05:30,105.42153993519815,110.08535296201806,104.69281961306545,108.87081909179688,1845852,0.0,0.0
2022-03-21 00:00:00+05:30,109.74527343784118,110.0853488391078,105.42153598695674,105.81018829345703,806539,0.0,0.0
2022-03-22 00:00:00+05:30,106.19884510777446,106.19884510777446,103.91551549001223,104.40132904052734,617551,0.0,0.0
2022-03-23 00:00:00+05:30,105.42153978415234,105.51870101104554,103.86693791508193,104.49849700927734,588712,0.0,0.0
2022-03-24 00:00:00+05:30,104.74140397323234,104.74140397323234,102.3609131389296,102.70098114013672,692470,0.0,0.0
2022-03-25 00:00:00+05:30,103.47828466529995,106.83039514703349,103.42970034582645,106.3445816040039,1649967,0.0,0.0
2022-03-28 00:00:00+05:30,107.31620586557607,114.16617960717717,106.39316312328425,112.85448455810547,5152263,0.0,0.0
2022-03-29 00:00:00+05:30,114.65199508502356,117.80978308524666,114.06902032141377,116.15802001953125,3038123,0.0,0.0
2022-03-30 00:00:00+05:30,117.32396847367276,117.566875240699,111.7371128320693,112.75732421875,1006228,0.0,0.0
2022-03-31 00:00:00+05:30,112.7573208158929,116.98389695201206,112.7573208158929,114.02043151855469,1534747,0.0,0.0
2022-04-01 00:00:00+05:30,114.65199910495338,118.14985522218021,113.58321076537388,116.54666900634766,888806,0.0,0.0
2022-04-04 00:00:00+05:30,117.4697142700181,119.70445208372716,116.8867395104821,118.87857055664062,1043675,0.0,0.0
2022-04-05 00:00:00+05:30,119.94736172319784,119.99594604304171,115.72078534920635,116.7895736694336,1008262,0.0,0.0
2022-04-06 00:00:00+05:30,117.37255853805512,119.02432166952275,115.33213566480774,116.49809265136719,1086997,0.0,0.0
2022-04-07 00:00:00+05:30,116.9839027295129,120.04452953541896,116.74099595782077,117.76119995117188,915108,0.0,0.0
2022-04-08 00:00:00+05:30,118.9271547985688,134.084535601354,117.5668754185785,132.0926971435547,7338915,0.0,0.0
2022-04-11 00:00:00+05:30,132.5299385158064,136.7079382633704,129.42073457314964,132.4813690185547,5089758,0.0,0.0
2022-04-12 00:00:00+05:30,131.8497941111906,134.03595507966378,126.7487518514198,129.9065399169922,2932753,0.0,0.0
2022-04-13 00:00:00+05:30,130.68382814487583,131.60687080600772,125.33987978207422,126.45724487304688,1591119,0.0,0.0
2022-04-18 00:00:00+05:30,125.7771218227695,125.7771218227695,120.14168923869791,120.57891845703125,1395230,0.0,0.0
2022-04-19 00:00:00+05:30,121.79344232112886,124.61116208876203,118.73281580478466,119.94734954833984,1953647,0.0,0.0
2022-04-20 00:00:00+05:30,121.45339001523956,125.63138959693447,119.55872009617248,123.44522857666016,1413951,0.0,0.0
2022-04-21 00:00:00+05:30,124.65975105802679,128.2061837912786,124.07676890901328,126.5058364868164,1928594,0.0,0.0
2022-04-22 00:00:00+05:30,123.3966399016045,129.6150473206356,123.3966399016045,128.35194396972656,1592235,0.0,0.0
2022-04-25 00:00:00+05:30,128.15759463348502,128.15759463348502,121.59911983408453,122.61932373046875,932941,0.0,0.0
2022-04-26 00:00:00+05:30,123.97960859535924,130.68383664172043,123.97960859535924,129.08065795898438,2498987,0.0,0.0
2022-04-27 00:00:00+05:30,127.28313720951364,129.03206877756276,124.27109498714083,126.94306182861328,1504085,0.0,0.0
2022-04-28 00:00:00+05:30,128.25476107889088,129.66361723163274,123.0079739158057,125.5342025756836,1750769,0.0,0.0
2022-04-29 00:00:00+05:30,126.06860702163397,127.67178568925618,124.07676864687322,124.75690460205078,723721,0.0,0.0
2022-05-02 00:00:00+05:30,122.42501585983757,123.83387220416509,121.45338874983887,122.71650695800781,449231,0.0,0.0
2022-05-04 00:00:00+05:30,123.39663720850494,124.90266212385797,119.9959424822863,120.72466278076172,562809,0.0,0.0
2022-05-05 00:00:00+05:30,121.93919481492296,123.1537286278206,118.63566136125617,119.17005920410156,424685,0.0,0.0
2022-05-06 00:00:00+05:30,118.14984849476984,118.63566202263725,115.62361963244452,117.32396697998047,514656,0.0,0.0
2022-05-09 00:00:00+05:30,116.59524755688027,120.57891703248843,113.38887528389559,118.9757308959961,926106,0.0,0.0
2022-05-10 00:00:00+05:30,119.9473578632053,122.27926429506637,113.97185736102692,116.35234069824219,1046508,0.0,0.0
2022-05-11 00:00:00+05:30,118.39275830809521,118.39275830809521,109.35663090477733,111.68852996826172,710675,0.0,0.0
2022-05-12 00:00:00+05:30,111.73711038396053,111.73711038396053,107.17046622909083,108.6279067993164,713306,0.0,0.0
2022-05-13 00:00:00+05:30,111.2027142034453,118.29559471628633,109.50236684612702,115.47787475585938,1852501,0.0,0.0
2022-05-16 00:00:00+05:30,116.5952434016129,118.97572665589212,113.97185339024699,117.71261596679688,803879,0.0,0.0
2022-05-17 00:00:00+05:30,118.635664582427,119.21863934586145,116.98390151720832,117.90694427490234,474000,0.0,0.0
2022-05-18 00:00:00+05:30,119.12147576945591,122.23068680127793,118.05268748876834,120.82182312011719,810627,0.0,0.0
2022-05-19 00:00:00+05:30,118.97573022824257,123.20231385879866,117.56687396000798,120.82182312011719,947333,0.0,0.0
2022-05-20 00:00:00+05:30,122.91082082956846,124.36826139276494,116.64382937299409,118.39275360107422,1189425,0.0,0.0
2022-05-23 00:00:00+05:30,119.02431619578394,121.45338387324891,117.9555279002846,119.75303649902344,939513,0.0,0.0
2022-05-24 00:00:00+05:30,120.48175855521883,120.48175855521883,112.56299632888329,113.38887786865234,1114977,0.0,0.0
