Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-10 00:00:00+05:30,1394.8352140117945,1394.8352140117945,1374.712437287503,1380.9801025390625,219992,0.0,0.0
2022-01-11 00:00:00+05:30,1381.7340667426786,1383.6191063971705,1367.5962693339882,1370.9422607421875,291821,0.0,0.0
2022-01-12 00:00:00+05:30,1374.1940803035438,1374.1940803035438,1361.9413210141433,1366.041259765625,248477,0.0,0.0
2022-01-13 00:00:00+05:30,1368.5388279501603,1384.4674364928258,1354.4010301407577,1382.06396484375,355451,0.0,0.0
2022-01-14 00:00:00+05:30,1380.7915967149106,1392.1018350497768,1368.5388385188057,1379.4720458984375,335984,0.0,0.0
2022-01-17 00:00:00+05:30,1385.5042739793091,1388.2376047414368,1369.7170654152592,1382.818115234375,388400,0.0,0.0
2022-01-18 00:00:00+05:30,1385.5041690060295,1403.883305941824,1378.4352701845703,1385.692626953125,686434,0.0,0.0
2022-01-19 00:00:00+05:30,1386.8237865664944,1390.2168351534176,1358.4067889253308,1364.2503662109375,417436,0.0,0.0
2022-01-20 00:00:00+05:30,1366.4654003308808,1367.737779188204,1344.9759005376711,1352.0447998046875,292254,0.0,0.0
2022-01-21 00:00:00+05:30,1352.5632477620782,1369.4814341863273,1345.0230884547893,1361.8470458984375,413268,0.0,0.0
2022-01-24 00:00:00+05:30,1360.9987801662385,1370.141177474129,1317.6428633465384,1323.3922119140625,378951,0.0,0.0
2022-01-25 00:00:00+05:30,1319.5277720518302,1338.5666267413872,1296.5302650139029,1336.2103271484375,337994,0.0,0.0
2022-01-27 00:00:00+05:30,1336.4460650608826,1336.4460650608826,1304.4475600253816,1314.01416015625,556714,0.0,0.0
2022-01-28 00:00:00+05:30,1311.9877112691759,1334.3253870559429,1310.6211034247503,1320.941650390625,590310,0.0,0.0
2022-01-31 00:00:00+05:30,1328.9530900370744,1354.1654979508985,1322.0255916210258,1342.61962890625,387404,0.0,0.0
